,SKU,price,category,brand,platform
0,Axis 5000,5875,Pulsa,AXIS,shopee
1,Axis 10000,10825,Pulsa,AXIS,shopee
2,Axis 15.000,14900,Pulsa,AXIS,shopee
3,Axis 25.000,24900,Pulsa,AXIS,shopee
4,Axis 30.000,29900,Pulsa,AXIS,shopee
6,Axis 50.000,49700,Pulsa,AXIS,shopee
12,Axis 100.000,99300,Pulsa,AXIS,shopee
13,Axis 200.000,199000,Pulsa,AXIS,shopee
14,Axis 300.000,298750,Pulsa,AXIS,shopee
20,AXIS 500.000,498800,Pulsa,AXIS,shopee
21,AXIS 1.000.000,995000,Pulsa,AXIS,shopee
0,Indosat 5000,5850,Pulsa,INDOSAT,shopee
1,Indosat 10000,10950,Pulsa,INDOSAT,shopee
2,Indosat 12000,11990,Pulsa,INDOSAT,shopee
3,Indosat 15.000,14980,Pulsa,INDOSAT,shopee
4,Indosat 20.000,19730,Pulsa,INDOSAT,shopee
5,Indosat 20.000,19800,Pulsa,INDOSAT,shopee
6,INDOSAT 25.000,24725,Pulsa,INDOSAT,shopee
13,Indosat 30.000,29530,Pulsa,INDOSAT,shopee
14,INDOSAT 50.000,48800,Pulsa,INDOSAT,shopee
15,INDOSAT 50.000,48860,Pulsa,INDOSAT,shopee
21,Indosat 60.000,58750,Pulsa,INDOSAT,shopee
22,Indosat 80.000,78050,Pulsa,INDOSAT,shopee
23,INDOSAT 100.000,96560,Pulsa,INDOSAT,shopee
24,INDOSAT 100.000,96700,Pulsa,INDOSAT,shopee
31,Indosat 125.000,123500,Pulsa,INDOSAT,shopee
32,INDOSAT 150.000,143900,Pulsa,INDOSAT,shopee
39,INDOSAT 200.000,187540,Pulsa,INDOSAT,shopee
40,INDOSAT 250.000,234900,Pulsa,INDOSAT,shopee
46,INDOSAT 500.000,469900,Pulsa,INDOSAT,shopee
47,INDOSAT 1.000.000,959900,Pulsa,INDOSAT,shopee
0,Smartfren 5.000,5200,Pulsa,SMARTFREN,shopee
1,Smartfren 10.000,10050,Pulsa,SMARTFREN,shopee
2,Smartfren 20.000,19825,Pulsa,SMARTFREN,shopee
3,Smartfren 25.000,24800,Pulsa,SMARTFREN,shopee
4,Smartfren 30.000,29750,Pulsa,SMARTFREN,shopee
5,Smartfren 50.000,49200,Pulsa,SMARTFREN,shopee
6,Smartfren 60.000,58850,Pulsa,SMARTFREN,shopee
11,Smartfren 75.000,74525,Pulsa,SMARTFREN,shopee
12,Smartfren 100.000,98200,Pulsa,SMARTFREN,shopee
13,Smartfren 150.000,147200,Pulsa,SMARTFREN,shopee
14,Smartfren 200.000,197000,Pulsa,SMARTFREN,shopee
20,Smartfren 300.000,294600,Pulsa,SMARTFREN,shopee
21,Smartfren 500.000,492200,Pulsa,SMARTFREN,shopee
22,Smartfren 1.000.000,984900,Pulsa,SMARTFREN,shopee
0,Telkomsel 1.000,1700,Pulsa,Telkomsel,shopee
1,Telkomsel 2.000,2800,Pulsa,Telkomsel,shopee
2,Telkomsel 3.000,4850,Pulsa,Telkomsel,shopee
3,Telkomsel 5000,5250,Pulsa,Telkomsel,shopee
4,Telkomsel 10000,10350,Pulsa,Telkomsel,shopee
6,Telkomsel 15.000,14900,Pulsa,Telkomsel,shopee
12,Telkomsel 20000,19890,Pulsa,Telkomsel,shopee
13,Telkomsel 25.000,24875,Pulsa,Telkomsel,shopee
14,Telkomsel 30.000,29875,Pulsa,Telkomsel,shopee
20,Telkomsel 35.000,34950,Pulsa,Telkomsel,shopee
21,Telkomsel 40.000,39800,Pulsa,Telkomsel,shopee
28,Telkomsel 45.000,44950,Pulsa,Telkomsel,shopee
30,Telkomsel 50.000,49705,Pulsa,Telkomsel,shopee
31,Telkomsel 55.000,54950,Pulsa,Telkomsel,shopee
38,Telkomsel 60.000,59950,Pulsa,Telkomsel,shopee
39,Telkomsel 65.000,64950,Pulsa,Telkomsel,shopee
46,Telkomsel 70.000,69900,Pulsa,Telkomsel,shopee
47,Telkomsel 75.000,74500,Pulsa,Telkomsel,shopee
54,Telkomsel 80.000,79900,Pulsa,Telkomsel,shopee
55,Telkomsel 85.000,84900,Pulsa,Telkomsel,shopee
56,Telkomsel 90.000,89900,Pulsa,Telkomsel,shopee
62,Telkomsel 95.000,94900,Pulsa,Telkomsel,shopee
63,Telkomsel 100.000,98500,Pulsa,Telkomsel,shopee
70,Telkomsel 150.000,149000,Pulsa,Telkomsel,shopee
72,Telkomsel 200.000,198100,Pulsa,Telkomsel,shopee
79,Telkomsel 300.000,298450,Pulsa,Telkomsel,shopee
80,Telkomsel 500.000,497250,Pulsa,Telkomsel,shopee
81,Telkomsel 1.000.000,995500,Pulsa,Telkomsel,shopee
0,Three 1.000,1350,Pulsa,three,shopee
1,Three 2.000,2310,Pulsa,three,shopee
2,Three 3.000,3310,Pulsa,three,shopee
3,Three 4.000,4389,Pulsa,three,shopee
4,Three 5.000,5570,Pulsa,three,shopee
5,Three 8.000,8500,Pulsa,three,shopee
6,Three 10.000,10425,Pulsa,three,shopee
12,Three 10.000 (test),10450,Pulsa,three,shopee
13,Three 15.000,14975,Pulsa,three,shopee
14,Three 20.000,19850,Pulsa,three,shopee
21,Three 25.000,24750,Pulsa,three,shopee
22,Three 30.000,29900,Pulsa,three,shopee
28,Three 40.000,40000,Pulsa,three,shopee
29,Three 50.000,49400,Pulsa,three,shopee
30,Three 60.000,60000,Pulsa,three,shopee
31,Three 70.000,70000,Pulsa,three,shopee
36,Three 75.000,74500,Pulsa,three,shopee
37,Three 80.000,80000,Pulsa,three,shopee
38,Three 90.000,90000,Pulsa,three,shopee
39,Three 100.000,98900,Pulsa,three,shopee
44,Three 125.000,124000,Pulsa,three,shopee
45,Three 150.000,148500,Pulsa,three,shopee
46,Three 200.000,197400,Pulsa,three,shopee
47,Three 250.000,246000,Pulsa,three,shopee
54,Three 300.000,297200,Pulsa,three,shopee
55,Three 500.000,495000,Pulsa,three,shopee
0,XL 5000,5900,Pulsa,XL,shopee
1,XL 10.000,10815,Pulsa,XL,shopee
2,XL 15.000,14890,Pulsa,XL,shopee
3,XL 25.000,24830,Pulsa,XL,shopee
4,XL 30.000,29800,Pulsa,XL,shopee
5,XL 50.000,49625,Pulsa,XL,shopee
6,XL 100.000,99300,Pulsa,XL,shopee
12,XL 150.000,149550,Pulsa,XL,shopee
13,XL 200.000,199000,Pulsa,XL,shopee
14,XL 300.000,298250,Pulsa,XL,shopee
21,XL 500.000,497600,Pulsa,XL,shopee
22,XL 1.000.000,995000,Pulsa,XL,shopee
0,BRONET 24 Jam 1GB 1 Hr + Bonus Lokal Kuota,5000,Paket Data,AXIS,shopee
1,"Paket KZL Chat (WhatsApp/LINE/BBM) Unlimited,  7hari",4725,Paket Data,AXIS,shopee
2,Paket KZL Games (AOV &amp; Free Fire) 500MB| 7 hari,4800,Paket Data,AXIS,shopee
3,"Paket KZL Games (Vainglory) 500MB,  7hari",4725,Paket Data,AXIS,shopee
4,"Paket KZL SocMed (FB/IG/Twitter) Unlimited,  7hari",4725,Paket Data,AXIS,shopee
5,"Paket KZL Combo SocMed + Chat Unlimited,  7 hari",6650,Paket Data,AXIS,shopee
6,Paket KANGEN 24Jam 30mnt 7hr,7900,Paket Data,AXIS,shopee
11,Paket KZL Games (AOV &amp; Free Fire) 1GB| 30 hari,9800,Paket Data,AXIS,shopee
12,"Paket KZL Games (Vainglory) 1GB,  30 hari",9725,Paket Data,AXIS,shopee
13,AIGO Bronet Mini 1GB 5hr,9920,Paket Data,AXIS,shopee
14,Bronet Mini 1GB 7 Hari,12250,Paket Data,AXIS,shopee
21,"Paket KZL Chat (WhatsApp/LINE/BBM) Unlimited,  30 hari",14500,Paket Data,AXIS,shopee
22,"Paket KZL SocMed (FB/IG/Twitter) Unlimited,  30 hari",14550,Paket Data,AXIS,shopee
27,Bronet Mini 1.5GB 7 Hari,14450,Paket Data,AXIS,shopee
28,AIGO Bronet 24Jam 1GB 30hr,15280,Paket Data,AXIS,shopee
29,AIGO Bronet Mini 2GB 7hr,17600,Paket Data,AXIS,shopee
30,Bronet Mini 2GB 7 Hari,17250,Paket Data,AXIS,shopee
36,"Paket KZL Combo SocMed + Chat Unlimited,  30 hari",19500,Paket Data,AXIS,shopee
37,AIGO Bronet Mini 3GB 15hr,22580,Paket Data,AXIS,shopee
38,BRONET 4G OWSEM 1GB + 1GB,23900,Paket Data,AXIS,shopee
45,BRONET 4G OWSEM 1GB + 1GB,22825,Paket Data,AXIS,shopee
46,Bronet Mini 3GB 7 Hari,19500,Paket Data,AXIS,shopee
47,AIGO Bronet 24Jam 2GB 30hr,24500,Paket Data,AXIS,shopee
54,Paket KANGEN 24Jam 100mnt 30hr,24500,Paket Data,AXIS,shopee
55,Bronet 24Jam 6GB Kuota Utama + 20GB Sosmed/Chat| 10hr,24500,Paket Data,AXIS,shopee
59,"BRONET 2GB,  60 hari",26450,Paket Data,AXIS,shopee
60,Bronet Mini 5GB 7 Hari,22750,Paket Data,AXIS,shopee
61,AIGO Bronet 24Jam 3GB 30hr,25020,Paket Data,AXIS,shopee
62,AIGO Bronet Mini 5GB 15hr,31750,Paket Data,AXIS,shopee
63,AIGO Bronet Mini 7GB 15hr,33500,Paket Data,AXIS,shopee
69,Bronet Mini 8GB 7 Hari,28500,Paket Data,AXIS,shopee
70,BRONET 4G OWSEM 1GB + 3GB,38900,Paket Data,AXIS,shopee
71,BRONET 4G OWSEM 1GB + 3GB,37135,Paket Data,AXIS,shopee
77,"BRONET 3GB,  60 hari",33521,Paket Data,AXIS,shopee
78,AXIS+ 24Jam 1GB 30hr| 6bln,34950,Paket Data,AXIS,shopee
79,OWSEM 16GB  Unlimited Games 30 hari,42000,Paket Data,AXIS,shopee
85,AIGO Bronet 24Jam 5GB 30hr,31880,Paket Data,AXIS,shopee
86,OWSEM 24GB  Unlimited Games 30 hari,53000,Paket Data,AXIS,shopee
87,"BRONET 5GB,  60 hari",49100,Paket Data,AXIS,shopee
93,BRONET 4G OWSEM 2GB + 6GB,52850,Paket Data,AXIS,shopee
94,BRONET 4G OWSEM 2GB + 6GB,61900,Paket Data,AXIS,shopee
95,AIGO Bronet 24Jam 12GB 30hr,61950,Paket Data,AXIS,shopee
96,AIGO Bronet 24Jam 8GB 30hr,45950,Paket Data,AXIS,shopee
103,OWSEM 32GB  Unlimited Games 30 hari,59950,Paket Data,AXIS,shopee
104,AXIS+ 24Jam 2GB 30hr| 6bln,69750,Paket Data,AXIS,shopee
105,BRONET 24Jam 8GB + Games 2GB 60hr,69475,Paket Data,AXIS,shopee
111,"BRONET 8GB,  60 hari",68911,Paket Data,AXIS,shopee
112,[EKSKLUSIF] BRONET 24 Jam 8GB 60 Hari + Sosmed 2GB 30 Hari,66975,Paket Data,AXIS,shopee
113,BRONET 4G OWSEM 3GB + 9GB,80900,Paket Data,AXIS,shopee
120,BRONET 4G OWSEM 3GB + 9GB,68050,Paket Data,AXIS,shopee
121,OWSEM 48GB  Unlimited Games 30 hari,74950,Paket Data,AXIS,shopee
122,AIGO Bronet 24Jam 22GB 30hr,81500,Paket Data,AXIS,shopee
128,AXIS+ 24Jam 1GB 30hr| 12bln,74800,Paket Data,AXIS,shopee
129,"BRONET 10GB,  60 hari",80494,Paket Data,AXIS,shopee
130,BRONET 24Jam 10GB + Games 2GB 60hr,79700,Paket Data,AXIS,shopee
136,[EKSKLUSIF] BRONET 24 Jam 10GB 60 Hari + Sosmed 2GB 30 Hari,78975,Paket Data,AXIS,shopee
137,AXIS+ 24Jam 3GB 30hr| 6bln,84750,Paket Data,AXIS,shopee
138,"BRONET 12GB,  60 hari",89880,Paket Data,AXIS,shopee
145,BRONET 24Jam 12GB + Games 2GB 60hr,89475,Paket Data,AXIS,shopee
146,[EKSKLUSIF] BRONET 24 Jam 12GB 60 Hari + Sosmed 2GB 30 Hari,89475,Paket Data,AXIS,shopee
153,OWSEM 80GB  Unlimited Games 30 hari,96000,Paket Data,AXIS,shopee
154,"BRONET 16GB,  60 hari",114700,Paket Data,AXIS,shopee
0,"Internet 1 GB,  1 hari",4500,Paket Data,INDOSAT,shopee
1,Indosat 100MB 30 hari,2775,Paket Data,INDOSAT,shopee
2,Freedom Apps EDU 2GB / 2 Hari,3750,Paket Data,INDOSAT,shopee
3,Internet 1 GB 3 hari,5500,Paket Data,INDOSAT,shopee
4,Indosat 200MB 30 hari,5500,Paket Data,INDOSAT,shopee
5,Yellow 1GB / 2 Hari,5450,Paket Data,INDOSAT,shopee
6,Yellow 1GB / 3 Hari,4940,Paket Data,INDOSAT,shopee
11,Data Kuota 500MB,6200,Paket Data,INDOSAT,shopee
12,Indosat 300MB 30 hari,5100,Paket Data,INDOSAT,shopee
13,"Internet 1 GB,  7 hari",9200,Paket Data,INDOSAT,shopee
14,Yellow 1GB / 7 Hari,10650,Paket Data,INDOSAT,shopee
22,Freedom Apps EDU 6GB / 7 Hari,9750,Paket Data,INDOSAT,shopee
23,Freedom Internet 2.5GB/5Hari,10950,Paket Data,INDOSAT,shopee
30,Indosat 500MB 30 hari,10100,Paket Data,INDOSAT,shopee
31,Paket Nelpon Obrol Sepuasnya ke Sesama / 30 Hari,9900,Paket Data,INDOSAT,shopee
37,Freedom Apps FUN 2GB / 7 Hari,11700,Paket Data,INDOSAT,shopee
38,Indosat 700MB 30 hari,11400,Paket Data,INDOSAT,shopee
39,Internet 1 GB 7 hari,11500,Paket Data,INDOSAT,shopee
45,Yellow 1GB / 15 Hari,13300,Paket Data,INDOSAT,shopee
46,Freedom Internet 2.5GB / 5Hari,12850,Paket Data,INDOSAT,shopee
47,Indosat 1GB 30 hari,12150,Paket Data,INDOSAT,shopee
53,Freedom Internet 5GB / 3 Hari,14300,Paket Data,INDOSAT,shopee
54,Freedom Apps EDU 10GB / 15 Hari,14650,Paket Data,INDOSAT,shopee
55,(closed) Freedom Internet 2GB / 30 Hari,16500,Paket Data,INDOSAT,shopee
61,Freedom Internet 5GB/5 Hari,14800,Paket Data,INDOSAT,shopee
62,Freedom U 1GB+2GB Apps / 7 Hari,14900,Paket Data,INDOSAT,shopee
69,Freedom Internet 2GB / 30 Hari,16500,Paket Data,INDOSAT,shopee
70,Kuota Apps Di Rumah Aja 5GB / 3 Hari,16745,Paket Data,INDOSAT,shopee
71,Freedom Internet 5GB / 5 Hari,17750,Paket Data,INDOSAT,shopee
77,Freedom Kuota Harian 1GB/hari (Total 7GB) / 7 Hari ,19700,Paket Data,INDOSAT,shopee
78,Freedom Internet 3GB / 30 Hari + Bonus Kuota Zona Hingga 2GB,19900,Paket Data,INDOSAT,shopee
79,Freedom Internet 4GB / 30 Hari,19800,Paket Data,INDOSAT,shopee
85,Freedom Internet 7GB / 5 Hari,20450,Paket Data,INDOSAT,shopee
86,Freedom Internet 7GB/7 Hari,19850,Paket Data,INDOSAT,shopee
87,Freedom Internet 3GB / 30 Hari + Bonus Kuota Zona Hingga 2GB,21750,Paket Data,INDOSAT,shopee
94,Freedom Internet 7GB / 7 Hari,23700,Paket Data,INDOSAT,shopee
95,Freedom Combo 4GB / 30 Hari + Bonus 300MB,24450,Paket Data,INDOSAT,shopee
96,Freedom Apps EDU 30GB / 30 Hari,24600,Paket Data,INDOSAT,shopee
103,Freedom Apps FUN 6GB / 15 Hari,24600,Paket Data,INDOSAT,shopee
104,Freedom Internet 15GB/3 Hari,24900,Paket Data,INDOSAT,shopee
105,Freedom Internet 4GB / 30 Hari + BONUS 300MB ,24750,Paket Data,INDOSAT,shopee
112,Freedom U 1GB+4.5GB Apps / 30 Hari,24600,Paket Data,INDOSAT,shopee
113,Indosat 2GB 30 hari,24300,Paket Data,INDOSAT,shopee
119,Paket Nelpon Obrol Sepuasnya ke Sesama + 60 menit ke Semua / 30 Hari,24750,Paket Data,INDOSAT,shopee
120,Paket Nelpon Obrol Sepuasnya ke Sesama + 60 menit ke Semua / 30 Hari,25000,Paket Data,INDOSAT,shopee
121,(closed) Freedom U 5.5GB / 30 Hari,30950,Paket Data,INDOSAT,shopee
127,Freedom Internet 15GB / 3hr,29600,Paket Data,INDOSAT,shopee
128,Kuota Apps Di Rumah Aja 10GB / 7 Hari,26550,Paket Data,INDOSAT,shopee
129,(closed) Freedom Combo 6 GB / 30 Hari,30600,Paket Data,INDOSAT,shopee
135,Freedom Internet 5GB / 30 Hari + Bonus Kuota Zona Hingga 4GB,29800,Paket Data,INDOSAT,shopee
136,Freedom Internet 6.5GB / 30 Hari,34650,Paket Data,INDOSAT,shopee
137,Freedom Combo 6GB / 30 Hari,35550,Paket Data,INDOSAT,shopee
143,Freedom Internet 5.5GB / 30 Hari + Bonus Kuota Zona Hingga 3.5GB,31600,Paket Data,INDOSAT,shopee
144,Freedom U 5.5GB / 30 Hari,36550,Paket Data,INDOSAT,shopee
145,Freedom Combo 8GB / 30 Hari + Bonus 500MB,34550,Paket Data,INDOSAT,shopee
150,Indosat 3GB 30 hari,34900,Paket Data,INDOSAT,shopee
151,Paket Extra 2GB,35900,Paket Data,INDOSAT,shopee
152,(closed) Freedom Combo 10 GB / 30 Hari,40960,Paket Data,INDOSAT,shopee
153,Freedom U 2GB+7.5GB Apps / 30 Hari,39200,Paket Data,INDOSAT,shopee
158,Freedom Apps FUN 10GB / 30 Hari,39230,Paket Data,INDOSAT,shopee
159,Freedom Kuota Harian 1GB/hari (Total 14GB) / 14 Hari + BONUS 500MB ,39300,Paket Data,INDOSAT,shopee
160,Freedom Internet 10GB / 30 Hari,39200,Paket Data,INDOSAT,shopee
161,Freedom Combo 10GB / 30 Hari,47825,Paket Data,INDOSAT,shopee
167,Freedom Internet 9GB / 30 Hari + Bonus Kuota Zona Hingga 6GB,44500,Paket Data,INDOSAT,shopee
168,(closed) Freedom U 10GB / 30 Hari,51250,Paket Data,INDOSAT,shopee
169,Freedom Internet Longlife 8GB / 60 Hari,47250,Paket Data,INDOSAT,shopee
175,Freedom Combo 14GB / 30 Hari + Bonus 1GB,48850,Paket Data,INDOSAT,shopee
176,Freedom Internet 3GB / 30 Hari + Vidio FIFA World Cup,47750,Paket Data,INDOSAT,shopee
177,Freedom Internet 10GB / 30 Hari + BONUS 1GB ,48500,Paket Data,INDOSAT,shopee
184,Freedom Internet 12GB / 30 Hari + Bonus Kuota Zona Hingga 8GB,51500,Paket Data,INDOSAT,shopee
185,Indosat 4GB 30 hari,45400,Paket Data,INDOSAT,shopee
190,Paket Nelpon Obrol Sepuasnya ke Sesama + 250 menit ke Semua / 30 Hari,48850,Paket Data,INDOSAT,shopee
191,Freedom U 10GB / 30 Hari,61150,Paket Data,INDOSAT,shopee
192,Freedom U 3GB+15GB Apps / 30 Hari,58800,Paket Data,INDOSAT,shopee
193,Paket Extra 4GB,51900,Paket Data,INDOSAT,shopee
199,Paket Nelpon Obrol Sepuasnya ke Sesama + 60 menit ke Semua / 30 Hari,55800,Paket Data,INDOSAT,shopee
